X1	X2	NSH	SHX1	SHX2	SH	Type
DH6	MB3	14450	0.9593	0.9707	0.9593	Non-TR
DH6	MB5	13795	0.952	0.9735	0.952	Non-TR
DH6	MB9	14134	0.9498	0.9755	0.9498	Non-TR
DH6	MM10	13701	0.946	0.9679	0.946	Non-TR
DH6	MM12	13968	0.9499	0.9656	0.9499	Non-TR
DH6	MM13	13811	0.9496	0.9682	0.9496	Non-TR
DH6	MM15a	13755	0.9446	0.9683	0.9446	Non-TR
DH6	MM15b	13478	0.9516	0.9687	0.9516	Non-TR
DH6	MM1	13775	0.952	0.9693	0.952	Non-TR
DH6	MM20	14144	0.9511	0.9692	0.9511	Non-TR
DH6	MM25	13879	0.9469	0.9698	0.9469	Non-TR
DH6	MM29	14074	0.9525	0.9685	0.9525	Non-TR
DH6	MM2	14024	0.9515	0.9649	0.9515	Non-TR
DH6	MM30	13704	0.9511	0.9684	0.9511	Non-TR
DH6	MM6	13793	0.9484	0.9695	0.9484	Non-TR
DH6	MM7	13643	0.9455	0.9699	0.9455	Non-TR
DH6	MM8	13664	0.9495	0.9694	0.9495	Non-TR
DH6	NB11	14118	0.9545	0.9739	0.9545	Non-TR
DH6	NB12	14002	0.9518	0.9725	0.9518	Non-TR
DH6	NB13	14128	0.9621	0.9544	0.9544	Non-TR
DH6	NB15	13928	0.9565	0.9709	0.9565	Non-TR
DH6	NB17	13730	0.9536	0.9749	0.9536	Non-TR
DH6	NB19	14298	0.9654	0.9559	0.9559	Non-TR
DH6	NB1	13828	0.951	0.954	0.951	Non-TR
DH6	NB27a	14100	0.9524	0.9741	0.9524	Non-TR
DH6	NB27b	14138	0.9528	0.975	0.9528	Non-TR
DH6	NB28	14265	0.9536	0.9751	0.9536	Non-TR
DH6	NB2	14316	0.9608	0.9554	0.9554	Non-TR
DH6	NB5	13992	0.9582	0.9554	0.9554	Non-TR
DH6	NB6	14333	0.9612	0.9538	0.9538	Non-TR
DH6	NB8	14280	0.9536	0.9748	0.9536	Non-TR
DH6	NB9	13664	0.9535	0.9714	0.9535	Non-TR
DH6	WH11	14411	0.9636	0.9542	0.9542	Non-TR
DH6	WH13	14503	0.9655	0.9537	0.9537	Non-TR
DH6	WH15	14301	0.9658	0.954	0.954	Non-TR
DH6	WH1	14389	0.9629	0.954	0.954	Non-TR
DH6	WH20	14445	0.966	0.9541	0.9541	Non-TR
DH6	WH22	14311	0.9663	0.9534	0.9534	Non-TR
DH6	WH25	14249	0.9638	0.9555	0.9555	Non-TR
DH6	WH28	14328	0.9633	0.9542	0.9542	Non-TR
DH6	WH29	10302	0.9595	0.9581	0.9581	Non-TR
DH6	WH3a	14251	0.9662	0.9552	0.9552	Non-TR
DH6	WH3b	13862	0.9621	0.9551	0.9551	Non-TR
DH6	WH5	14523	0.9645	0.954	0.954	Non-TR
DH6	WH6	14410	0.9639	0.9538	0.9538	Non-TR
DH6	WH9	14514	0.9659	0.9552	0.9552	Non-TR
DH8	DP13	12326	0.9507	0.96	0.9507	Non-TR
DH8	DP17	12545	0.9523	0.9581	0.9523	Non-TR
DH8	DP1	12321	0.9504	0.9588	0.9504	Non-TR
DH8	DP22	12474	0.9492	0.957	0.9492	Non-TR
DH8	DP23	11868	0.9388	0.9579	0.9388	Non-TR
DH8	DP25	12271	0.9491	0.958	0.9491	Non-TR
DH8	DP26	12608	0.9546	0.9568	0.9546	Non-TR
DH8	DP28	12087	0.9523	0.9568	0.9523	Non-TR
DH8	DP2	12432	0.9509	0.9567	0.9509	Non-TR
DH8	DP4	12070	0.9535	0.9595	0.9535	Non-TR
DH8	DP6	12498	0.953	0.9578	0.953	Non-TR
DH8	DP8	12631	0.9546	0.958	0.9546	Non-TR
DH8	FC10	12440	0.9437	0.9688	0.9437	Non-TR
DH8	FC12	12133	0.9397	0.9687	0.9397	Non-TR
DH8	FC13	12038	0.9419	0.9678	0.9419	Non-TR
DH8	FC14	12324	0.9427	0.9684	0.9427	Non-TR
DH8	FC19	9817	0.9275	0.9682	0.9275	Non-TR
DH8	FC23	12099	0.9434	0.9656	0.9434	Non-TR
DH8	FC24	12319	0.9446	0.968	0.9446	Non-TR
DH8	FC27	12401	0.9464	0.9667	0.9464	Non-TR
DH8	FC28	11799	0.9321	0.9666	0.9321	Non-TR
DH8	FC30a	12373	0.954	0.9685	0.954	Non-TR
DH8	FC30b	12214	0.9533	0.9698	0.9533	Non-TR
DH8	FC5	12153	0.9422	0.9674	0.9422	Non-TR
DH8	FC7	12313	0.9434	0.9679	0.9434	Non-TR
DH8	FI11	11779	0.949	0.9721	0.949	Non-TR
DH8	FI16	12414	0.9539	0.9724	0.9539	Non-TR
DH8	FI1	12309	0.9534	0.9713	0.9534	Non-TR
DH8	FI21	11783	0.954	0.9722	0.954	Non-TR
DH8	FI22	12561	0.9544	0.9728	0.9544	Non-TR
DH8	FI25	12590	0.9547	0.973	0.9547	Non-TR
DH8	FI26	12323	0.9522	0.9732	0.9522	Non-TR
DH8	FI29	12660	0.9545	0.9715	0.9545	Non-TR
DH8	FI5	12473	0.9531	0.9733	0.9531	Non-TR
DH8	FI7	12447	0.9557	0.9711	0.9557	Non-TR
DH8	FI8	12499	0.9558	0.9699	0.9558	Non-TR
DH8	FI9	12520	0.9533	0.9729	0.9533	Non-TR
DH8	GU10	4072	0.3222	0.9432	0.3222	Non-TR
DH8	GU12	2184	0.1711	0.9459	0.1711	Non-TR
DH8	GU13	3176	0.249	0.9492	0.249	Non-TR
DH8	GU17	2699	0.2085	0.9585	0.2085	Non-TR
DH8	GU19	1993	0.1576	0.9397	0.1576	Non-TR
DH8	GU21	2214	0.188	0.9518	0.188	Non-TR
DH8	GU23	1362	0.1057	0.9361	0.1057	Non-TR
DH8	GU25	3640	0.2873	0.944	0.2873	Non-TR
DH8	GU26	3819	0.3241	0.9416	0.3241	Non-TR
DH8	GU28	3910	0.3237	0.9456	0.3237	Non-TR
DH8	GU30	4104	0.3162	0.9452	0.3162	Non-TR
DH8	GU5	4097	0.3168	0.9421	0.3168	Non-TR
DH8	GU7	3985	0.3209	0.9416	0.3209	Non-TR
DH8	HB10	12279	0.9506	0.9587	0.9506	Non-TR
DH8	HB12	12340	0.9486	0.9615	0.9486	Non-TR
DH8	HB16	12357	0.9521	0.9581	0.9521	Non-TR
DH8	HB19	12517	0.9534	0.9588	0.9534	Non-TR
DH8	HB1	12343	0.9669	0.9759	0.9669	Non-TR
DH8	HB20	12417	0.9683	0.9737	0.9683	Non-TR
DH8	HB23	12219	0.947	0.9607	0.947	Non-TR
DH8	HB24	12234	0.9475	0.9593	0.9475	Non-TR
DH8	HB27	12577	0.9535	0.9583	0.9535	Non-TR
DH8	HB28	12797	0.97	0.9728	0.97	Non-TR
DH8	HB2	12275	0.9686	0.9726	0.9686	Non-TR
DH8	HB30	12393	0.9513	0.9587	0.9513	Non-TR
DH8	HB4	12453	0.9684	0.9734	0.9684	Non-TR
DH8	HB5	12492	0.9508	0.9586	0.9508	Non-TR
DH8	MB10	12621	0.9508	0.9714	0.9508	Non-TR
DH8	MB11	12087	0.9505	0.9716	0.9505	Non-TR
DH8	MB16	12473	0.9497	0.9669	0.9497	Non-TR
DH8	MB17	12609	0.9532	0.9716	0.9532	Non-TR
DH8	MB18	12504	0.9489	0.9734	0.9489	Non-TR
DH8	MB1	12362	0.9437	0.972	0.9437	Non-TR
DH8	MB21	12277	0.9513	0.969	0.9513	Non-TR
DH8	MB23	12648	0.9559	0.9704	0.9559	Non-TR
DH8	MB26	12520	0.9531	0.9714	0.9531	Non-TR
DH8	MB3	12663	0.956	0.9674	0.956	Non-TR
DH8	MB5	12117	0.9488	0.9705	0.9488	Non-TR
DH8	MB9	12405	0.9465	0.9737	0.9465	Non-TR
DH8	MM10	12000	0.9421	0.9626	0.9421	Non-TR
DH8	MM12	12238	0.945	0.9606	0.945	Non-TR
DH8	MM13	12162	0.9456	0.9635	0.9456	Non-TR
DH8	MM15a	12023	0.9409	0.9663	0.9409	Non-TR
DH8	MM15b	11782	0.9474	0.9656	0.9474	Non-TR
DH8	MM1	12025	0.9487	0.9645	0.9487	Non-TR
DH8	MM20	12412	0.9456	0.9652	0.9456	Non-TR
DH8	MM25	12244	0.944	0.9661	0.944	Non-TR
DH8	MM29	12301	0.9481	0.9637	0.9481	Non-TR
DH8	MM2	12372	0.9487	0.9592	0.9487	Non-TR
DH8	MM30	11955	0.9477	0.9633	0.9477	Non-TR
DH8	MM6	12044	0.9443	0.9655	0.9443	Non-TR
DH8	MM7	11888	0.9404	0.966	0.9404	Non-TR
DH8	MM8	12009	0.9453	0.9654	0.9453	Non-TR
DH8	NB11	12394	0.9506	0.9706	0.9506	Non-TR
DH8	NB12	12289	0.9477	0.9695	0.9477	Non-TR
DH8	NB13	12393	0.9594	0.9497	0.9497	Non-TR
DH8	NB15	12235	0.9539	0.9675	0.9539	Non-TR
DH8	NB17	12053	0.9503	0.9721	0.9503	Non-TR
DH8	NB19	12531	0.9628	0.9507	0.9507	Non-TR
DH8	NB1	12172	0.9475	0.9495	0.9475	Non-TR
DH8	NB27a	12392	0.9492	0.9712	0.9492	Non-TR
DH8	NB27b	12404	0.9496	0.9704	0.9496	Non-TR
DH8	NB28	12550	0.9505	0.9726	0.9505	Non-TR
DH8	NB2	12584	0.958	0.95	0.95	Non-TR
DH8	NB5	12514	0.9571	0.9517	0.9517	Non-TR
DH8	NB6	12576	0.9588	0.9501	0.9501	Non-TR
DH8	NB8	12523	0.9506	0.9718	0.9506	Non-TR
DH8	NB9	11992	0.9514	0.9687	0.9514	Non-TR
DH8	WH11	12625	0.9591	0.949	0.949	Non-TR
DH8	WH13	12717	0.9634	0.9485	0.9485	Non-TR
DH8	WH15	12558	0.9638	0.9476	0.9476	Non-TR
DH8	WH1	12614	0.96	0.9479	0.9479	Non-TR
DH8	WH20	12641	0.9631	0.9481	0.9481	Non-TR
DH8	WH22	12524	0.9629	0.9478	0.9478	Non-TR
DH8	WH25	12454	0.9608	0.9495	0.9495	Non-TR
DH8	WH28	12569	0.9601	0.9474	0.9474	Non-TR
DH8	WH29	8619	0.9552	0.9499	0.9499	Non-TR
DH8	WH3a	12467	0.9635	0.9489	0.9489	Non-TR
DH8	WH3b	12360	0.9595	0.9513	0.9513	Non-TR
DH8	WH5	12718	0.9607	0.9488	0.9488	Non-TR
DH8	WH6	12648	0.9618	0.9486	0.9486	Non-TR
DH8	WH9	12728	0.9626	0.9499	0.9499	Non-TR
DP13	DP17	14710	0.9863	0.9838	0.9838	Non-TR
DP13	DP22	14684	0.9854	0.9842	0.9842	Non-TR
DP13	DP23	13782	0.9723	0.983	0.9723	Non-TR
DP13	DP25	14436	0.982	0.9826	0.982	Non-TR
DP13	DP26	14726	0.9861	0.9804	0.9804	Non-TR
DP13	DP28	14196	0.984	0.9813	0.9813	Non-TR
DP13	DP2	14490	0.9805	0.9796	0.9796	Non-TR
DP13	DP4	14181	0.9833	0.9829	0.9829	Non-TR
DP13	DP6	14567	0.9833	0.9801	0.9801	Non-TR
DP13	DP8	14723	0.9855	0.9807	0.9807	Non-TR
DP13	FC10	14327	0.9648	0.9782	0.9648	Non-TR
DP13	FC12	13807	0.9601	0.9785	0.9601	Non-TR
DP13	FC13	13866	0.9636	0.9797	0.9636	Non-TR
DP13	FC14	14130	0.9627	0.9788	0.9627	Non-TR
DP13	FC19	11638	0.9499	0.9809	0.9499	Non-TR
DP13	FC23	13940	0.9655	0.978	0.9655	Non-TR
DP13	FC24	13896	0.9661	0.9786	0.9661	Non-TR
DP13	FC27	14204	0.9674	0.9789	0.9674	Non-TR
DP13	FC28	13622	0.9544	0.9778	0.9544	Non-TR
DP13	FC30a	14188	0.9693	0.9731	0.9693	Non-TR
DP13	FC30b	14060	0.9691	0.9756	0.9691	Non-TR
DP13	FC5	14030	0.9641	0.9787	0.9641	Non-TR
DP13	FC7	13999	0.9656	0.9787	0.9656	Non-TR
DP13	FI11	13553	0.9667	0.9792	0.9667	Non-TR
DP13	FI16	13936	0.9676	0.976	0.9676	Non-TR
DP13	FI1	14168	0.9697	0.9766	0.9697	Non-TR
DP13	FI21	13585	0.9677	0.976	0.9677	Non-TR
DP13	FI22	14393	0.9699	0.9775	0.9699	Non-TR
DP13	FI25	14332	0.9698	0.9772	0.9698	Non-TR
DP13	FI26	14184	0.9667	0.9774	0.9667	Non-TR
DP13	FI29	14517	0.9703	0.9759	0.9703	Non-TR
DP13	FI5	14269	0.9686	0.9777	0.9686	Non-TR
DP13	FI7	14174	0.9701	0.9752	0.9701	Non-TR
DP13	FI8	14184	0.9704	0.9754	0.9704	Non-TR
DP13	FI9	14223	0.9688	0.9764	0.9688	Non-TR
DP13	GU10	4723	0.3285	0.9516	0.3285	Non-TR
DP13	GU12	2492	0.1721	0.9486	0.1721	Non-TR
DP13	GU13	3691	0.2553	0.9585	0.2553	Non-TR
DP13	GU17	3050	0.2087	0.9624	0.2087	Non-TR
DP13	GU19	2314	0.1616	0.9441	0.1616	Non-TR
DP13	GU21	2591	0.1917	0.9586	0.1917	Non-TR
DP13	GU23	1557	0.107	0.9357	0.107	Non-TR
DP13	GU25	4205	0.2924	0.9529	0.2924	Non-TR
DP13	GU26	4433	0.3321	0.9509	0.3321	Non-TR
DP13	GU28	4542	0.3283	0.9504	0.3283	Non-TR
DP13	GU30	4697	0.3205	0.9506	0.3205	Non-TR
DP13	GU5	4696	0.3216	0.9487	0.3216	Non-TR
DP13	GU7	4600	0.3274	0.949	0.3274	Non-TR
DP13	HB10	14307	0.9797	0.9803	0.9797	Non-TR
DP13	HB12	14132	0.978	0.9807	0.978	Non-TR
DP13	HB16	14364	0.9817	0.9802	0.9802	Non-TR
DP13	HB19	14397	0.9827	0.9797	0.9797	Non-TR
DP13	HB1	13916	0.9654	0.9624	0.9624	Non-TR
DP13	HB20	14104	0.9675	0.9619	0.9619	Non-TR
DP13	HB23	14242	0.9762	0.982	0.9762	Non-TR
DP13	HB24	14214	0.9776	0.9812	0.9776	Non-TR
DP13	HB27	14625	0.9833	0.9797	0.9797	Non-TR
DP13	HB28	14315	0.9655	0.958	0.958	Non-TR
DP13	HB2	13907	0.9683	0.9621	0.9621	Non-TR
DP13	HB30	14294	0.98	0.9804	0.98	Non-TR
DP13	HB4	13550	0.9643	0.9587	0.9587	Non-TR
DP13	HB5	14518	0.9812	0.9805	0.9805	Non-TR
DP13	MB10	14414	0.9658	0.976	0.9658	Non-TR
DP13	MB11	13997	0.9664	0.9755	0.9664	Non-TR
DP13	MB16	14190	0.9719	0.9794	0.9719	Non-TR
DP13	MB17	14520	0.9733	0.9812	0.9733	Non-TR
DP13	MB18	14368	0.9681	0.9811	0.9681	Non-TR
DP13	MB1	14175	0.9595	0.977	0.9595	Non-TR
DP13	MB21	14163	0.9677	0.9751	0.9677	Non-TR
DP13	MB23	14447	0.9693	0.9739	0.9693	Non-TR
DP13	MB26	14090	0.9663	0.9745	0.9663	Non-TR
DP13	MB3	14542	0.9711	0.9726	0.9711	Non-TR
DP13	MB5	13823	0.9635	0.9737	0.9635	Non-TR
DP13	MB9	14246	0.9619	0.9774	0.9619	Non-TR
DP13	MM10	13910	0.9644	0.9768	0.9644	Non-TR
DP13	MM12	14251	0.9711	0.9782	0.9711	Non-TR
DP13	MM13	13951	0.9685	0.9761	0.9685	Non-TR
DP13	MM15a	13972	0.9639	0.9774	0.9639	Non-TR
DP13	MM15b	13676	0.9696	0.9781	0.9696	Non-TR
DP13	MM1	14016	0.971	0.9773	0.971	Non-TR
DP13	MM20	14310	0.9691	0.9773	0.9691	Non-TR
DP13	MM25	14084	0.9671	0.9791	0.9671	Non-TR
DP13	MM29	14259	0.9715	0.9772	0.9715	Non-TR
DP13	MM2	14219	0.9738	0.976	0.9738	Non-TR
DP13	MM30	13953	0.9707	0.9769	0.9707	Non-TR
DP13	MM6	14029	0.9673	0.9783	0.9673	Non-TR
DP13	MM7	13877	0.9646	0.9793	0.9646	Non-TR
DP13	MM8	13812	0.9684	0.978	0.9684	Non-TR
DP13	NB11	14236	0.9696	0.9786	0.9696	Non-TR
DP13	NB12	14078	0.963	0.9749	0.963	Non-TR
DP13	NB13	14104	0.9666	0.9492	0.9492	Non-TR
DP13	NB15	14026	0.9697	0.9727	0.9697	Non-TR
DP13	NB17	13860	0.9702	0.9793	0.9702	Non-TR
DP13	NB19	14285	0.9699	0.9504	0.9504	Non-TR
DP13	NB1	13777	0.9539	0.9479	0.9479	Non-TR
DP13	NB27a	14258	0.9687	0.9798	0.9687	Non-TR
DP13	NB27b	14289	0.9692	0.98	0.9692	Non-TR
DP13	NB28	14361	0.9682	0.9784	0.9682	Non-TR
DP13	NB2	14275	0.9649	0.9503	0.9503	Non-TR
DP13	NB5	13944	0.9624	0.9497	0.9497	Non-TR
DP13	NB6	14302	0.9654	0.9495	0.9495	Non-TR
DP13	NB8	14408	0.9685	0.9789	0.9685	Non-TR
DP13	NB9	13794	0.9668	0.9751	0.9668	Non-TR
DP13	WH11	14384	0.9677	0.9488	0.9488	Non-TR
DP13	WH13	14485	0.9705	0.9485	0.9485	Non-TR
DP13	WH15	14267	0.9711	0.9482	0.9482	Non-TR
DP13	WH1	14351	0.9677	0.9485	0.9485	Non-TR
DP13	WH20	14418	0.9695	0.9483	0.9483	Non-TR
DP13	WH22	14297	0.9702	0.9488	0.9488	Non-TR
DP13	WH25	14222	0.9681	0.9499	0.9499	Non-TR
DP13	WH28	14295	0.9671	0.9485	0.9485	Non-TR
DP13	WH29	10413	0.9629	0.9534	0.9534	Non-TR
DP13	WH3a	14251	0.9702	0.9501	0.9501	Non-TR
DP13	WH3b	13846	0.9658	0.9504	0.9504	Non-TR
DP13	WH5	14470	0.968	0.9491	0.9491	Non-TR
DP13	WH6	14384	0.9682	0.9481	0.9481	Non-TR
DP13	WH9	14480	0.9702	0.9498	0.9498	Non-TR
DP17	DP22	15009	0.9848	0.9861	0.9848	Non-TR
DP17	DP23	14075	0.971	0.9823	0.971	Non-TR
DP17	DP25	14713	0.9813	0.9838	0.9813	Non-TR
DP17	DP26	15051	0.9853	0.9819	0.9819	Non-TR
DP17	DP28	14434	0.9823	0.9815	0.9815	Non-TR
DP17	DP2	14814	0.9808	0.9809	0.9808	Non-TR
DP17	DP4	14391	0.9824	0.9817	0.9817	Non-TR
DP17	DP6	14887	0.983	0.981	0.981	Non-TR
DP17	DP8	15069	0.9854	0.9825	0.9825	Non-TR
DP17	FC10	14613	0.9632	0.9794	0.9632	Non-TR
DP17	FC12	14071	0.9572	0.9789	0.9572	Non-TR
DP17	FC13	14128	0.9612	0.9804	0.9612	Non-TR
DP17	FC14	14407	0.9612	0.9794	0.9612	Non-TR
DP17	FC19	11755	0.9478	0.9808	0.9478	Non-TR
DP17	FC23	14188	0.9632	0.9784	0.9632	Non-TR
DP17	FC24	14178	0.964	0.9787	0.964	Non-TR
DP17	FC27	14466	0.9649	0.9789	0.9649	Non-TR
DP17	FC28	13852	0.9513	0.9789	0.9513	Non-TR
DP17	FC30a	14437	0.9672	0.9738	0.9672	Non-TR
DP17	FC30b	14271	0.9659	0.9753	0.9659	Non-TR
DP17	FC5	14263	0.9611	0.9785	0.9611	Non-TR
DP17	FC7	14231	0.9621	0.9781	0.9621	Non-TR
DP17	FI11	13781	0.9653	0.979	0.9653	Non-TR
DP17	FI16	14229	0.9656	0.9772	0.9656	Non-TR
DP17	FI1	14405	0.9666	0.9774	0.9666	Non-TR
DP17	FI21	13757	0.9664	0.9767	0.9664	Non-TR
DP17	FI22	14675	0.9676	0.9783	0.9676	Non-TR
DP17	FI25	14614	0.9679	0.978	0.9679	Non-TR
DP17	FI26	14432	0.9644	0.9772	0.9644	Non-TR
DP17	FI29	14823	0.9684	0.9767	0.9684	Non-TR
DP17	FI5	14529	0.967	0.9786	0.967	Non-TR
DP17	FI7	14454	0.969	0.9766	0.969	Non-TR
DP17	FI8	14482	0.9686	0.9766	0.9686	Non-TR
DP17	FI9	14490	0.9663	0.9773	0.9663	Non-TR
DP17	GU10	4804	0.328	0.952	0.328	Non-TR
DP17	GU12	2561	0.1732	0.9556	0.1732	Non-TR
DP17	GU13	3775	0.256	0.962	0.256	Non-TR
DP17	GU17	3118	0.2089	0.9632	0.2089	Non-TR
DP17	GU19	2359	0.1614	0.9462	0.1614	Non-TR
DP17	GU21	2655	0.1929	0.9634	0.1929	Non-TR
DP17	GU23	1619	0.1087	0.9435	0.1087	Non-TR
DP17	GU25	4300	0.2933	0.9545	0.2933	Non-TR
DP17	GU26	4489	0.3303	0.9488	0.3303	Non-TR
DP17	GU28	4618	0.3286	0.9516	0.3286	Non-TR
DP17	GU30	4802	0.3205	0.9513	0.3205	Non-TR
DP17	GU5	4808	0.3218	0.9509	0.3218	Non-TR
DP17	GU7	4692	0.3271	0.9504	0.3271	Non-TR
DP17	HB10	14571	0.979	0.98	0.979	Non-TR
DP17	HB12	14408	0.9757	0.9811	0.9757	Non-TR
DP17	HB16	14650	0.9811	0.9813	0.9811	Non-TR
DP17	HB19	14731	0.9829	0.9813	0.9813	Non-TR
DP17	HB1	14144	0.9634	0.9631	0.9631	Non-TR
DP17	HB20	14327	0.9652	0.9624	0.9624	Non-TR
DP17	HB23	14510	0.9748	0.9816	0.9748	Non-TR
DP17	HB24	14516	0.9776	0.9829	0.9776	Non-TR
DP17	HB27	14954	0.9823	0.9816	0.9816	Non-TR
DP17	HB28	14621	0.9639	0.9588	0.9588	Non-TR
DP17	HB2	14155	0.9669	0.9623	0.9623	Non-TR
DP17	HB30	14580	0.9787	0.9807	0.9787	Non-TR
DP17	HB4	13848	0.9633	0.9599	0.9599	Non-TR
DP17	HB5	14782	0.9786	0.9808	0.9786	Non-TR
DP17	MB10	14708	0.9645	0.977	0.9645	Non-TR
DP17	MB11	14189	0.9635	0.9761	0.9635	Non-TR
DP17	MB16	14452	0.9698	0.9795	0.9698	Non-TR
DP17	MB17	14786	0.9703	0.9808	0.9703	Non-TR
DP17	MB18	14632	0.9652	0.9811	0.9652	Non-TR
DP17	MB1	14412	0.9564	0.9772	0.9564	Non-TR
DP17	MB21	14384	0.9649	0.9746	0.9649	Non-TR
DP17	MB23	14729	0.9675	0.9748	0.9675	Non-TR
DP17	MB26	14380	0.9638	0.9754	0.9638	Non-TR
DP17	MB3	14820	0.9684	0.9735	0.9684	Non-TR
DP17	MB5	14096	0.9616	0.974	0.9616	Non-TR
DP17	MB9	14486	0.9588	0.9775	0.9588	Non-TR
DP17	MM10	14137	0.9624	0.9771	0.9624	Non-TR
DP17	MM12	14478	0.9699	0.9781	0.9699	Non-TR
DP17	MM13	14253	0.9663	0.9779	0.9663	Non-TR
DP17	MM15a	14211	0.962	0.9789	0.962	Non-TR
DP17	MM15b	13909	0.9682	0.9793	0.9682	Non-TR
DP17	MM1	14237	0.9689	0.9785	0.9689	Non-TR
DP17	MM20	14594	0.9667	0.978	0.9667	Non-TR
DP17	MM25	14340	0.9635	0.9788	0.9635	Non-TR
DP17	MM29	14505	0.9691	0.977	0.9691	Non-TR
DP17	MM2	14509	0.9725	0.9766	0.9725	Non-TR
DP17	MM30	14155	0.9679	0.9775	0.9679	Non-TR
DP17	MM6	14255	0.9652	0.9793	0.9652	Non-TR
DP17	MM7	14089	0.962	0.9795	0.962	Non-TR
DP17	MM8	14070	0.9662	0.9787	0.9662	Non-TR
DP17	NB11	14512	0.9673	0.9789	0.9673	Non-TR
DP17	NB12	14335	0.9612	0.9759	0.9612	Non-TR
DP17	NB13	14358	0.9642	0.9489	0.9489	Non-TR
DP17	NB15	14245	0.967	0.9725	0.967	Non-TR
DP17	NB17	14100	0.968	0.9804	0.968	Non-TR
DP17	NB19	14572	0.969	0.952	0.952	Non-TR
DP17	NB1	14096	0.9537	0.9496	0.9496	Non-TR
DP17	NB27a	14495	0.9656	0.9792	0.9656	Non-TR
DP17	NB27b	14546	0.9666	0.9801	0.9666	Non-TR
DP17	NB28	14671	0.9672	0.9805	0.9672	Non-TR
DP17	NB2	14570	0.9631	0.9501	0.9501	Non-TR
DP17	NB5	14246	0.9624	0.9518	0.9518	Non-TR
DP17	NB6	14594	0.9638	0.9501	0.9501	Non-TR
DP17	NB8	14704	0.9671	0.9806	0.9671	Non-TR
DP17	NB9	14003	0.9636	0.9749	0.9636	Non-TR
DP17	WH11	14657	0.9651	0.9487	0.9487	Non-TR
DP17	WH13	14782	0.9681	0.9482	0.9482	Non-TR
DP17	WH15	14544	0.9692	0.9485	0.9485	Non-TR
DP17	WH1	14647	0.965	0.9485	0.9485	Non-TR
DP17	WH20	14693	0.9681	0.9487	0.9487	Non-TR
DP17	WH22	14547	0.9673	0.9484	0.9484	Non-TR
DP17	WH25	14484	0.9666	0.9501	0.9501	Non-TR
DP17	WH28	14579	0.9659	0.9494	0.9494	Non-TR
DP17	WH29	10547	0.9628	0.9534	0.9534	Non-TR
DP17	WH3a	14508	0.9684	0.9502	0.9502	Non-TR
DP17	WH3b	14090	0.9642	0.9508	0.9508	Non-TR
DP17	WH5	14799	0.9676	0.9501	0.9501	Non-TR
DP17	WH6	14687	0.9677	0.9498	0.9498	Non-TR
DP17	WH9	14786	0.969	0.9511	0.9511	Non-TR
DP1	DP13	14307	0.9813	0.9803	0.9803	Non-TR
DP1	DP17	14565	0.9807	0.9778	0.9778	Non-TR
DP1	DP22	14543	0.9812	0.9791	0.9791	Non-TR
DP1	DP23	13710	0.9697	0.9794	0.9697	Non-TR
DP1	DP25	14330	0.9798	0.9796	0.9796	Non-TR
DP1	DP26	14642	0.9836	0.9779	0.9779	Non-TR
DP1	DP28	14102	0.9826	0.979	0.979	Non-TR
DP1	DP2	14560	0.9854	0.9835	0.9835	Non-TR
DP1	DP4	14064	0.9818	0.9797	0.9797	Non-TR
DP1	DP6	14515	0.9823	0.9786	0.9786	Non-TR
DP1	DP8	14655	0.984	0.9786	0.9786	Non-TR
DP1	FC10	14279	0.9634	0.9777	0.9634	Non-TR
DP1	FC12	13799	0.9599	0.9788	0.9599	Non-TR
DP1	FC13	13820	0.9612	0.9781	0.9612	Non-TR
DP1	FC14	14078	0.9621	0.9778	0.9621	Non-TR
DP1	FC19	11555	0.9494	0.9802	0.9494	Non-TR
DP1	FC23	13914	0.9644	0.9779	0.9644	Non-TR
DP1	FC24	13872	0.9653	0.9776	0.9653	Non-TR
DP1	FC27	14153	0.9663	0.9776	0.9663	Non-TR
DP1	FC28	13593	0.9532	0.9786	0.9532	Non-TR
DP1	FC30a	14131	0.9675	0.9732	0.9675	Non-TR
DP1	FC30b	14011	0.9683	0.9758	0.9683	Non-TR
DP1	FC5	13955	0.9616	0.9776	0.9616	Non-TR
DP1	FC7	13947	0.9634	0.977	0.9634	Non-TR
DP1	FI11	13472	0.9655	0.9771	0.9655	Non-TR
DP1	FI16	13910	0.9658	0.9755	0.9658	Non-TR
DP1	FI1	14115	0.9674	0.9757	0.9674	Non-TR
DP1	FI21	13518	0.9663	0.975	0.9663	Non-TR
DP1	FI22	14349	0.9673	0.9767	0.9673	Non-TR
DP1	FI25	14259	0.9673	0.975	0.9673	Non-TR
DP1	FI26	14113	0.9651	0.9757	0.9651	Non-TR
DP1	FI29	14461	0.9681	0.9749	0.9681	Non-TR
DP1	FI5	14207	0.967	0.9756	0.967	Non-TR
DP1	FI7	14135	0.9687	0.9749	0.9687	Non-TR
DP1	FI8	14147	0.9689	0.974	0.9689	Non-TR
DP1	FI9	14191	0.9668	0.9758	0.9668	Non-TR
DP1	GU10	4689	0.3271	0.9527	0.3271	Non-TR
DP1	GU12	2490	0.1722	0.9526	0.1722	Non-TR
DP1	GU13	3668	0.2544	0.9585	0.2544	Non-TR
DP1	GU17	3042	0.2087	0.962	0.2087	Non-TR
DP1	GU19	2294	0.1606	0.9464	0.1606	Non-TR
